256,5,"Béton de fibres végétales (chanvre,...) (léger)",2,1,0.2,400,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
257,5,"Béton de fibres végétales (chanvre,...) (très léger)",2,1,0.1,150,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
258,5,Béton à base de chènevotte,2,1,0.19,600,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
259,5,Béton à base de chènevotte « léger »,2,1,0.1,300,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
260,5,Béton de fibres végétales (terre-paille...) (lourd),2,1,0.53,1350,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
261,5,Béton de fibres végétales (terre-paille...) (moyen),2,1,0.3,900,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
262,5,Béton de fibres végétales (terre-paille...) (léger),2,1,0.14,450,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
263,5,Béton de fibres végétales (terre-paille...) (léger),2,1,0.08,250,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
264,5,Feuillus lourds à très lourds,12,1,0.26,810,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
265,5,Feuillus légers à mi-lourds,12,1,0.17,590,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
266,5,Feuillus très légers,12,1,0.14,320,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
267,5,Résineux lourds à très lourds,12,1,0.21,560,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
268,5,Résineux légers à mi-lourds,12,1,0.14,480,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
269,5,Panneaux de particules (moyen),12,1,0.17,640,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
270,5,Panneaux de particules (léger),12,1,0.12,300,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
271,5,Panneaux contreplaqués (moyen),12,1,0.21,700,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
272,5,Panneaux contreplaqués (léger),12,1,0.14,420,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
273,5,Panneaux contreplaqués (léger),12,1,0.11,300,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
274,5,Panneaux OSB,12,1,0.13,650,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
275,5,Panneaux laine de bois (fibragglo),6,1,0.09,240,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
276,5,Panneaux fibres de bois (moyen),6,1,0.19,780,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
277,5,Panneaux fibres de bois (léger),6,1,0.12,380,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
278,5,Panneaux fibres de bois (très léger),6,1,0.07,200,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
279,5,Panneaux fibres de bois / haute densité,6,1,0.05,210,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
280,5,Panneaux fibres de bois / densité moy.,6,1,0.04,90,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
281,5,Fibre de bois semi-rigide,6,1,0.04,40,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
282,5,Fibres de bois (vrac),6,1,0.04,40,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
283,5,Bois minéralisé,6,1,0.07,220,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
